filename,width,height,class,xmin,ymin,xmax,ymax
chihuahua_124.jpg,300,225,dog,102,35,178,114
chihuahua_125.jpg,290,300,dog,117,4,284,173
chihuahua_126.jpg,300,225,dog,128,25,298,135
chihuahua_127.jpg,300,225,dog,155,1,242,106
chihuahua_128.jpg,300,225,dog,94,35,235,136
chihuahua_129.jpg,273,300,dog,83,1,217,147
chihuahua_13.jpg,480,500,dog,81,39,293,240
chihuahua_130.jpg,300,225,dog,131,8,229,117
chihuahua_131.jpg,300,173,dog,112,4,196,92
chihuahua_132.jpg,300,225,dog,96,43,195,121
chihuahua_133.jpg,300,225,dog,81,46,171,128
chihuahua_134.jpg,225,300,dog,40,15,150,137
chihuahua_135.jpg,154,200,dog,18,2,117,128
chihuahua_136.jpg,200,182,dog,15,5,128,106
chihuahua_137.jpg,205,300,dog,37,1,201,181
chihuahua_138.jpg,300,225,dog,96,44,176,130
chihuahua_139.jpg,283,300,dog,99,69,213,168
chihuahua_14.jpg,492,500,dog,106,17,433,341
chihuahua_140.jpg,300,290,dog,97,48,235,140
chihuahua_141.jpg,231,300,dog,37,34,180,147
chihuahua_142.jpg,221,300,dog,55,7,180,98
chihuahua_143.jpg,202,300,dog,14,6,178,190
chihuahua_144.jpg,300,230,dog,53,17,136,113
chihuahua_145.jpg,300,200,dog,96,35,190,118
chihuahua_146.jpg,300,225,dog,94,86,159,146
chihuahua_147.jpg,280,300,dog,112,47,199,142
chihuahua_148.jpg,300,258,dog,66,49,229,187
chihuahua_149.jpg,300,286,dog,65,27,180,130
chihuahua_15.jpg,372,500,dog,115,106,341,255
chihuahua_150.jpg,287,300,dog,109,27,260,177
chihuahua_151.jpg,239,300,dog,36,11,205,156
chihuahua_152.jpg,300,225,dog,94,31,209,125
chihuahua_153.jpg,300,225,dog,119,54,228,128
chihuahua_154.jpg,300,225,dog,100,2,232,108
chihuahua_155.jpg,225,300,dog,55,14,199,115
chihuahua_156.jpg,300,225,dog,91,1,221,151
chihuahua_157.jpg,117,200,dog,5,30,110,99
chihuahua_158.jpg,289,300,dog,90,93,182,159
chihuahua_159.jpg,300,287,dog,74,1,248,132
chihuahua_16.jpg,405,500,dog,12,25,303,340
chihuahua_160.jpg,225,300,dog,16,26,183,160
chihuahua_161.jpg,199,300,dog,79,27,174,146
chihuahua_162.jpg,300,200,dog,96,41,137,90
chihuahua_163.jpg,300,225,dog,95,17,258,167
chihuahua_164.jpg,214,300,dog,79,73,154,123
chihuahua_165.jpg,300,224,dog,44,21,175,144
chihuahua_166.jpg,300,225,dog,112,1,197,114
chihuahua_167.jpg,300,240,dog,108,34,253,169
chihuahua_168.jpg,248,300,dog,35,2,241,160
chihuahua_169.jpg,300,225,dog,109,1,233,135
chihuahua_17.jpg,500,281,dog,269,46,361,144
chihuahua_170.jpg,300,225,dog,42,13,263,192
chihuahua_171.jpg,300,280,dog,90,20,250,184
chihuahua_172.jpg,300,222,dog,82,34,157,123
chihuahua_173.jpg,300,281,dog,33,1,224,164
chihuahua_174.jpg,274,300,dog,71,25,211,131
chihuahua_175.jpg,300,225,dog,78,48,185,185
chihuahua_176.jpg,300,284,dog,126,38,245,163
chihuahua_177.jpg,300,225,dog,137,26,219,111
chihuahua_178.jpg,300,225,dog,139,77,216,132
chihuahua_179.jpg,300,225,dog,118,36,180,136
chihuahua_18.jpg,355,500,dog,15,25,326,394
chihuahua_180.jpg,218,300,dog,36,19,154,138
chihuahua_181.jpg,300,288,dog,4,130,152,209
chihuahua_182.jpg,300,224,dog,61,9,144,82
chihuahua_183.jpg,288,300,dog,9,19,156,140
chihuahua_184.jpg,204,300,dog,35,64,157,197
chihuahua_185.jpg,300,218,dog,56,16,151,109
chihuahua_186.jpg,300,234,dog,126,22,210,106
chihuahua_187.jpg,200,300,dog,12,12,185,158
chihuahua_188.jpg,202,300,dog,17,17,141,161
chihuahua_189.jpg,300,200,dog,105,25,229,165
chihuahua_190.jpg,300,199,dog,83,10,205,128
Egyptian_Mau_10.jpg,600,715,cat,90,59,334,297
Egyptian_Mau_100.jpg,300,163,cat,250,29,295,71
Egyptian_Mau_101.jpg,480,360,cat,320,85,391,170
Egyptian_Mau_102.jpg,576,384,cat,369,64,450,146
Egyptian_Mau_103.jpg,334,500,cat,61,67,157,175
Egyptian_Mau_104.jpg,191,188,cat,7,2,74,80
Egyptian_Mau_105.jpg,450,427,cat,177,1,336,160
Egyptian_Mau_106.jpg,400,280,cat,269,19,349,93
Egyptian_Mau_107.jpg,250,357,cat,133,1,228,91
Egyptian_Mau_108.jpg,375,500,cat,96,49,220,176
Egyptian_Mau_109.jpg,180,250,cat,4,1,179,173
Egyptian_Mau_11.jpg,334,500,cat,87,1,332,428
Egyptian_Mau_110.jpg,240,194,cat,165,65,224,127
Egyptian_Mau_111.jpg,409,258,cat,270,76,329,140
Egyptian_Mau_112.jpg,500,375,cat,104,17,327,238
Egyptian_Mau_113.jpg,636,477,cat,402,37,502,165
Egyptian_Mau_114.jpg,200,150,cat,61,6,108,61
Egyptian_Mau_115.jpg,386,417,cat,188,20,287,122
Egyptian_Mau_116.jpg,450,354,cat,94,7,173,98
Egyptian_Mau_117.jpg,375,500,cat,202,66,284,138
Egyptian_Mau_118.jpg,225,225,cat,45,4,155,115
Egyptian_Mau_119.jpg,190,168,cat,130,38,168,75
Egyptian_Mau_12.jpg,354,370,cat,178,48,253,139
Egyptian_Mau_120.jpg,1024,768,cat,679,27,871,240
Egyptian_Mau_121.jpg,500,375,cat,185,131,294,250
Egyptian_Mau_122.jpg,150,112,cat,36,5,99,67
Egyptian_Mau_123.jpg,400,398,cat,185,20,270,123
Egyptian_Mau_124.jpg,330,300,cat,180,7,259,95
Egyptian_Mau_125.jpg,300,267,cat,39,23,109,95
Egyptian_Mau_126.jpg,321,383,cat,161,58,252,162
Egyptian_Mau_127.jpg,200,314,cat,90,17,167,99
Egyptian_Mau_128.jpg,225,300,cat,42,17,104,85
Egyptian_Mau_129.jpg,299,325,cat,89,17,168,106
Egyptian_Mau_13.jpg,334,500,cat,110,47,225,175
Egyptian_Mau_130.jpg,500,374,cat,34,43,223,246
Egyptian_Mau_131.jpg,300,240,cat,144,8,211,85
Egyptian_Mau_132.jpg,380,253,cat,91,35,159,102
Egyptian_Mau_133.jpg,400,300,cat,80,1,144,78
Egyptian_Mau_134.jpg,400,420,cat,17,1,102,81
Egyptian_Mau_136.jpg,246,280,cat,52,21,212,175
Egyptian_Mau_138.jpg,448,336,cat,283,15,411,142
Egyptian_Mau_140.jpg,500,375,cat,251,121,316,191
Egyptian_Mau_141.jpg,500,332,cat,81,30,166,128
Egyptian_Mau_142.jpg,360,270,cat,144,81,221,161
Egyptian_Mau_143.jpg,381,339,cat,281,5,376,95
Egyptian_Mau_144.jpg,366,550,cat,53,312,148,411
Egyptian_Mau_146.jpg,512,576,cat,362,367,478,505
Egyptian_Mau_147.jpg,249,202,cat,174,5,226,44
Egyptian_Mau_148.jpg,500,332,cat,250,40,486,242
Egyptian_Mau_149.jpg,200,150,cat,137,9,176,52
Egyptian_Mau_15.jpg,500,334,cat,243,93,338,191
Egyptian_Mau_150.jpg,240,180,cat,129,23,174,67
Egyptian_Mau_151.jpg,450,483,cat,262,36,378,157
Egyptian_Mau_152.jpg,480,360,cat,162,6,339,185
Egyptian_Mau_153.jpg,332,317,cat,1,1,110,120
Egyptian_Mau_154.jpg,375,500,cat,33,1,375,394
Egyptian_Mau_155.jpg,500,333,cat,107,39,326,240
Egyptian_Mau_157.jpg,330,500,cat,84,15,269,227
Egyptian_Mau_16.jpg,241,200,cat,141,1,213,72
Egyptian_Mau_160.jpg,720,482,cat,156,11,278,148
Egyptian_Mau_161.jpg,480,360,cat,240,21,362,162
Egyptian_Mau_162.jpg,3264,2448,cat,923,242,2461,1777
Egyptian_Mau_163.jpg,500,330,cat,83,1,236,148
Egyptian_Mau_164.jpg,448,336,cat,288,35,400,146
Egyptian_Mau_165.jpg,2560,1920,cat,1715,340,2555,1310
Egyptian_Mau_168.jpg,300,245,cat,32,8,97,82
Egyptian_Mau_170.jpg,450,373,cat,314,136,448,262
Egyptian_Mau_171.jpg,240,180,cat,65,37,116,100
Egyptian_Mau_172.jpg,500,333,cat,213,12,347,150
Egyptian_Mau_173.jpg,280,210,cat,157,13,219,69
Egyptian_Mau_174.jpg,525,700,cat,128,157,237,268
Egyptian_Mau_175.jpg,272,180,cat,166,6,210,52
Egyptian_Mau_176.jpg,360,270,cat,28,81,89,147
Egyptian_Mau_178.jpg,500,375,cat,317,161,472,302
Egyptian_Mau_179.jpg,1024,768,cat,595,86,867,346
Egyptian_Mau_18.jpg,500,403,cat,34,47,266,249
Egyptian_Mau_180.jpg,400,300,cat,155,27,293,153
Egyptian_Mau_181.jpg,650,433,cat,107,48,208,155
Egyptian_Mau_182.jpg,1999,1499,cat,554,75,961,454
Egyptian_Mau_183.jpg,600,715,cat,90,58,333,302
Egyptian_Mau_184.jpg,250,188,cat,74,37,111,79
Egyptian_Mau_185.jpg,240,240,cat,25,6,99,92
Egyptian_Mau_187.jpg,1138,1734,cat,488,251,845,623
Egyptian_Mau_188.jpg,502,376,cat,325,103,451,212
Egyptian_Mau_189.jpg,360,410,cat,211,10,318,122
Egyptian_Mau_190.jpg,500,354,cat,275,13,401,157
Egyptian_Mau_192.jpg,260,388,cat,79,4,184,113
Egyptian_Mau_193.jpg,400,244,cat,29,22,149,127
Egyptian_Mau_194.jpg,400,290,cat,141,54,216,130
Egyptian_Mau_195.jpg,700,560,cat,238,139,440,354
Egyptian_Mau_196.jpg,1886,2606,cat,779,209,1564,976
Egyptian_Mau_197.jpg,200,157,cat,29,29,68,69
english_cocker_spaniel_10.jpg,333,500,dog,30,135,276,454
english_cocker_spaniel_100.jpg,500,375,dog,239,77,471,340
english_cocker_spaniel_101.jpg,375,500,dog,131,37,269,205
english_cocker_spaniel_102.jpg,500,375,dog,88,25,200,175
english_cocker_spaniel_103.jpg,500,381,dog,235,2,368,155
english_cocker_spaniel_104.jpg,500,447,dog,54,140,245,356
english_cocker_spaniel_105.jpg,484,500,dog,3,2,467,496
english_cocker_spaniel_106.jpg,500,333,dog,174,10,331,161
english_cocker_spaniel_107.jpg,500,380,dog,237,72,368,214
english_cocker_spaniel_108.jpg,375,500,dog,145,76,251,223
english_cocker_spaniel_109.jpg,333,500,dog,34,32,300,304
english_cocker_spaniel_11.jpg,500,375,dog,125,12,428,344
english_cocker_spaniel_110.jpg,333,500,dog,75,158,188,262
english_cocker_spaniel_111.jpg,426,320,dog,50,20,302,289
english_cocker_spaniel_112.jpg,369,500,dog,42,132,287,395
english_cocker_spaniel_113.jpg,500,334,dog,147,5,288,140
english_cocker_spaniel_114.jpg,500,375,dog,199,51,330,203
english_cocker_spaniel_115.jpg,500,333,dog,157,3,294,149
english_cocker_spaniel_116.jpg,500,375,dog,102,136,313,317
english_cocker_spaniel_117.jpg,281,500,dog,88,86,266,293
english_cocker_spaniel_118.jpg,500,281,dog,157,46,304,181
english_cocker_spaniel_119.jpg,500,362,dog,158,29,339,245
english_cocker_spaniel_12.jpg,500,333,dog,98,49,345,286
english_cocker_spaniel_120.jpg,500,375,dog,100,46,327,302
english_cocker_spaniel_121.jpg,500,375,dog,59,56,301,282
english_cocker_spaniel_122.jpg,375,500,dog,151,166,249,263
english_cocker_spaniel_123.jpg,403,302,dog,26,147,236,289
english_cocker_spaniel_124.jpg,375,500,dog,94,153,260,314
english_cocker_spaniel_125.jpg,500,375,dog,204,92,292,185
english_cocker_spaniel_126.jpg,375,500,dog,101,125,274,329
english_cocker_spaniel_127.jpg,500,375,dog,201,50,303,154
english_cocker_spaniel_128.jpg,500,375,dog,192,113,270,198
english_cocker_spaniel_129.jpg,281,500,dog,85,67,236,215
english_cocker_spaniel_13.jpg,333,500,dog,1,52,331,349
english_cocker_spaniel_130.jpg,500,333,dog,122,23,319,285
english_cocker_spaniel_131.jpg,500,333,dog,84,86,204,196
english_cocker_spaniel_132.jpg,358,500,dog,17,1,341,312
english_cocker_spaniel_133.jpg,357,500,dog,7,13,267,262
english_cocker_spaniel_134.jpg,333,500,dog,99,140,220,278
english_cocker_spaniel_135.jpg,500,313,dog,169,26,267,144
english_cocker_spaniel_136.jpg,332,500,dog,23,135,293,422
english_cocker_spaniel_137.jpg,500,375,dog,166,116,288,278
english_cocker_spaniel_138.jpg,375,500,dog,55,28,274,285
english_cocker_spaniel_139.jpg,500,333,dog,173,14,317,141
english_cocker_spaniel_14.jpg,500,333,dog,225,22,434,241
english_cocker_spaniel_140.jpg,401,500,dog,68,51,367,367
english_cocker_spaniel_141.jpg,333,500,dog,82,15,329,234
english_cocker_spaniel_142.jpg,500,417,dog,274,83,378,168
english_cocker_spaniel_143.jpg,500,375,dog,190,97,312,244
english_cocker_spaniel_144.jpg,340,500,dog,56,182,289,460
english_cocker_spaniel_145.jpg,391,500,dog,142,226,245,348
english_cocker_spaniel_146.jpg,500,335,dog,40,60,217,222
english_cocker_spaniel_147.jpg,500,335,dog,224,85,375,272
english_cocker_spaniel_148.jpg,500,281,dog,128,17,219,121
english_cocker_spaniel_149.jpg,500,375,dog,174,22,329,199
english_cocker_spaniel_15.jpg,500,333,dog,180,9,418,252
english_cocker_spaniel_150.jpg,402,500,dog,64,38,304,245
english_cocker_spaniel_151.jpg,327,500,dog,70,23,292,213
english_cocker_spaniel_152.jpg,368,500,dog,160,161,319,387
english_cocker_spaniel_153.jpg,500,281,dog,148,82,282,213
english_cocker_spaniel_154.jpg,500,375,dog,191,48,384,223
english_cocker_spaniel_155.jpg,500,375,dog,186,80,327,228
english_cocker_spaniel_156.jpg,500,375,dog,207,58,327,168
english_cocker_spaniel_157.jpg,500,485,dog,142,37,339,211
english_cocker_spaniel_158.jpg,372,500,dog,80,37,281,214
english_cocker_spaniel_159.jpg,330,500,dog,106,48,284,248
english_cocker_spaniel_16.jpg,375,500,dog,25,105,154,202
english_cocker_spaniel_160.jpg,413,500,dog,98,38,320,239
english_cocker_spaniel_161.jpg,338,500,dog,34,57,257,270
english_cocker_spaniel_162.jpg,327,500,dog,70,22,291,210
english_cocker_spaniel_163.jpg,368,500,dog,160,159,319,387
english_cocker_spaniel_164.jpg,500,375,dog,194,47,383,232
english_cocker_spaniel_165.jpg,500,375,dog,174,45,326,199
english_cocker_spaniel_166.jpg,500,375,dog,47,31,371,319
english_cocker_spaniel_167.jpg,500,375,dog,164,177,249,278
english_cocker_spaniel_168.jpg,500,375,dog,170,180,280,291
english_cocker_spaniel_169.jpg,500,375,dog,166,65,286,203
english_cocker_spaniel_17.jpg,375,500,dog,113,91,312,310
english_cocker_spaniel_170.jpg,500,334,dog,178,13,325,168
english_cocker_spaniel_171.jpg,500,333,dog,225,82,302,165
english_cocker_spaniel_172.jpg,500,362,dog,101,12,372,310
english_cocker_spaniel_173.jpg,500,375,dog,57,70,223,225
english_cocker_spaniel_174.jpg,352,500,dog,83,19,284,233
english_cocker_spaniel_175.jpg,500,369,dog,220,56,354,185
english_cocker_spaniel_176.jpg,500,393,dog,30,14,235,185
english_cocker_spaniel_177.jpg,500,500,dog,223,151,413,373
english_cocker_spaniel_178.jpg,333,500,dog,50,118,313,405
english_cocker_spaniel_179.jpg,500,393,dog,30,16,235,185
english_cocker_spaniel_18.jpg,392,500,dog,2,13,343,386
english_cocker_spaniel_180.jpg,500,391,dog,75,26,215,167
english_cocker_spaniel_181.jpg,362,500,dog,19,97,333,306
english_cocker_spaniel_182.jpg,500,443,dog,210,51,379,170
english_cocker_spaniel_183.jpg,373,451,dog,18,30,323,338
english_cocker_spaniel_184.jpg,500,375,dog,139,146,273,247
english_cocker_spaniel_185.jpg,500,375,dog,206,119,275,192
english_cocker_spaniel_186.jpg,500,500,dog,50,86,380,403
english_cocker_spaniel_187.jpg,500,375,dog,272,62,467,237
english_cocker_spaniel_188.jpg,375,500,dog,99,57,281,291
english_cocker_spaniel_189.jpg,500,375,dog,233,34,337,127
english_cocker_spaniel_190.jpg,500,375,dog,122,84,231,209
english_setter_10.jpg,375,500,dog,89,52,270,215
english_setter_100.jpg,334,500,dog,133,136,314,301
english_setter_101.jpg,333,500,dog,85,67,233,212
english_setter_102.jpg,333,500,dog,71,27,249,174
english_setter_103.jpg,333,500,dog,41,80,317,328
english_setter_104.jpg,409,500,dog,137,25,285,158
english_setter_105.jpg,375,500,dog,128,21,357,288
english_setter_106.jpg,500,333,dog,158,113,267,231
english_setter_107.jpg,400,500,dog,22,59,228,278
english_setter_108.jpg,500,375,dog,224,133,307,215
english_setter_109.jpg,500,375,dog,146,189,242,294
english_setter_11.jpg,500,363,dog,133,42,379,290
english_setter_110.jpg,500,375,dog,287,157,364,250
english_setter_111.jpg,375,500,dog,85,110,306,290
english_setter_112.jpg,335,500,dog,28,125,216,262
english_setter_113.jpg,500,335,dog,197,53,398,196
english_setter_114.jpg,335,500,dog,103,120,233,253
english_setter_115.jpg,500,333,dog,148,18,361,191
english_setter_116.jpg,500,333,dog,188,59,315,146
english_setter_117.jpg,500,333,dog,200,27,336,115
english_setter_118.jpg,500,333,dog,197,82,263,134
english_setter_119.jpg,500,349,dog,298,66,442,183
english_setter_12.jpg,360,500,dog,7,35,331,359
english_setter_120.jpg,310,500,dog,90,32,247,137
english_setter_121.jpg,500,398,dog,172,117,254,167
english_setter_122.jpg,500,333,dog,161,70,368,235
english_setter_123.jpg,500,470,dog,171,166,260,239
english_setter_124.jpg,500,369,dog,300,24,414,121
english_setter_125.jpg,500,387,dog,62,50,145,124
english_setter_126.jpg,500,375,dog,173,74,314,217
english_setter_127.jpg,500,331,dog,168,63,349,278
english_setter_128.jpg,500,375,dog,183,48,358,179
english_setter_129.jpg,500,375,dog,78,7,341,191
english_setter_13.jpg,332,500,dog,1,1,332,486
english_setter_130.jpg,375,500,dog,59,33,299,250
english_setter_131.jpg,375,500,dog,77,149,262,291
english_setter_132.jpg,500,355,dog,102,37,193,127
english_setter_133.jpg,500,375,dog,210,105,293,177
english_setter_134.jpg,500,375,dog,176,39,318,163
english_setter_135.jpg,340,500,dog,35,24,305,249
english_setter_136.jpg,353,500,dog,146,19,301,148
english_setter_137.jpg,375,500,dog,55,36,279,259
english_setter_138.jpg,500,375,dog,152,55,257,143
english_setter_139.jpg,500,353,dog,250,97,355,181
english_setter_14.jpg,500,326,dog,204,26,287,92
english_setter_140.jpg,500,375,dog,145,159,333,317
english_setter_141.jpg,500,375,dog,248,82,324,178
english_setter_142.jpg,333,500,dog,98,120,273,266
english_setter_143.jpg,396,500,dog,104,69,276,239
english_setter_144.jpg,500,332,dog,301,46,407,106
english_setter_145.jpg,500,375,dog,160,12,290,155
english_setter_146.jpg,352,500,dog,135,63,321,224
english_setter_147.jpg,350,500,dog,59,38,236,152
english_setter_148.jpg,500,354,dog,91,12,369,242
english_setter_149.jpg,500,375,dog,201,117,342,249
english_setter_15.jpg,500,333,dog,232,49,358,133
english_setter_150.jpg,334,500,dog,69,43,259,204
english_setter_151.jpg,334,500,dog,64,52,259,212
english_setter_152.jpg,500,469,dog,59,64,398,337
english_setter_153.jpg,500,405,dog,41,67,149,147
english_setter_154.jpg,317,352,dog,118,35,301,185
english_setter_155.jpg,500,390,dog,312,80,465,260
english_setter_156.jpg,500,333,dog,119,48,265,155
english_setter_157.jpg,500,364,dog,186,66,402,324
english_setter_158.jpg,333,500,dog,97,35,304,199
english_setter_159.jpg,500,375,dog,259,58,410,231
english_setter_16.jpg,500,333,dog,50,1,353,315
english_setter_160.jpg,375,500,dog,145,135,277,307
english_setter_161.jpg,500,375,dog,319,111,403,211
english_setter_162.jpg,375,500,dog,117,176,250,348
english_setter_163.jpg,375,500,dog,147,133,253,226
english_setter_164.jpg,500,375,dog,178,127,307,294
english_setter_165.jpg,500,375,dog,114,93,205,195
english_setter_166.jpg,500,375,dog,274,132,354,235
english_setter_167.jpg,500,375,dog,138,15,424,263
english_setter_168.jpg,500,375,dog,257,70,348,180
english_setter_169.jpg,500,375,dog,277,62,350,163
english_setter_17.jpg,500,375,dog,125,78,378,293
english_setter_170.jpg,500,375,dog,214,67,337,217
english_setter_171.jpg,500,375,dog,170,41,329,208
english_setter_172.jpg,500,375,dog,172,58,276,166
english_setter_173.jpg,500,333,dog,188,96,334,199
english_setter_174.jpg,500,333,dog,242,11,377,109
english_setter_175.jpg,500,333,dog,183,87,349,253
english_setter_176.jpg,500,342,dog,182,57,422,319
english_setter_177.jpg,500,479,dog,257,34,437,180
english_setter_178.jpg,365,500,dog,19,13,275,270
english_setter_179.jpg,334,500,dog,1,59,314,315
english_setter_18.jpg,500,335,dog,187,28,316,162
english_setter_180.jpg,500,400,dog,319,156,401,219
english_setter_181.jpg,395,500,dog,62,61,334,312
english_setter_182.jpg,500,392,dog,21,20,293,306
english_setter_183.jpg,500,333,dog,213,144,289,201
english_setter_184.jpg,500,333,dog,155,107,337,257
english_setter_185.jpg,500,333,dog,59,137,166,222
english_setter_186.jpg,375,500,dog,116,87,245,183
english_setter_187.jpg,375,500,dog,80,14,225,160
english_setter_188.jpg,375,500,dog,211,102,279,195
english_setter_189.jpg,500,375,dog,130,54,448,374
english_setter_190.jpg,500,375,dog,277,16,406,143
german_shorthaired_10.jpg,320,500,dog,40,60,291,243
german_shorthaired_100.jpg,500,333,dog,74,50,249,147
german_shorthaired_101.jpg,340,500,dog,65,105,272,312
german_shorthaired_102.jpg,500,367,dog,24,128,153,289
german_shorthaired_103.jpg,500,334,dog,123,47,303,233
german_shorthaired_104.jpg,476,500,dog,98,46,334,199
german_shorthaired_105.jpg,334,500,dog,90,200,254,342
german_shorthaired_106.jpg,375,500,dog,47,104,292,256
german_shorthaired_107.jpg,375,500,dog,39,43,323,377
german_shorthaired_108.jpg,500,335,dog,239,63,310,125
german_shorthaired_109.jpg,500,335,dog,311,25,390,97
german_shorthaired_11.jpg,500,375,dog,184,33,408,213
german_shorthaired_110.jpg,363,500,dog,140,62,291,179
german_shorthaired_111.jpg,375,500,dog,68,78,314,317
german_shorthaired_112.jpg,375,500,dog,127,51,266,188
german_shorthaired_113.jpg,500,375,dog,63,16,453,339
german_shorthaired_114.jpg,500,264,dog,303,7,489,189
german_shorthaired_115.jpg,500,375,dog,68,50,390,275
german_shorthaired_116.jpg,500,375,dog,196,92,358,212
german_shorthaired_117.jpg,500,375,dog,134,45,430,305
german_shorthaired_118.jpg,500,375,dog,159,43,292,206
german_shorthaired_119.jpg,500,500,dog,128,22,240,222
german_shorthaired_12.jpg,500,375,dog,208,21,381,155
german_shorthaired_120.jpg,333,500,dog,52,83,203,181
german_shorthaired_121.jpg,500,375,dog,354,108,404,152
german_shorthaired_122.jpg,500,375,dog,176,66,312,144
german_shorthaired_123.jpg,375,500,dog,172,23,277,105
german_shorthaired_124.jpg,375,500,dog,36,34,341,255
german_shorthaired_125.jpg,500,375,dog,157,56,264,116
german_shorthaired_126.jpg,500,333,dog,194,62,425,191
german_shorthaired_127.jpg,357,500,dog,77,40,251,170
german_shorthaired_128.jpg,453,500,dog,248,39,388,158
german_shorthaired_129.jpg,332,500,dog,27,141,116,223
german_shorthaired_13.jpg,500,375,dog,251,17,367,120
german_shorthaired_130.jpg,333,500,dog,175,145,291,217
german_shorthaired_131.jpg,500,375,dog,90,209,246,357
german_shorthaired_132.jpg,500,333,dog,201,147,345,287
german_shorthaired_133.jpg,500,333,dog,105,71,319,268
german_shorthaired_134.jpg,500,332,dog,134,65,230,150
german_shorthaired_135.jpg,500,333,dog,146,54,377,215
german_shorthaired_136.jpg,391,500,dog,39,15,383,316
german_shorthaired_137.jpg,332,500,dog,53,76,318,300
german_shorthaired_138.jpg,500,366,dog,169,14,330,146
german_shorthaired_139.jpg,400,500,dog,21,1,381,244
german_shorthaired_14.jpg,500,371,dog,292,175,439,302
german_shorthaired_140.jpg,333,500,dog,121,146,249,271
german_shorthaired_141.jpg,333,500,dog,97,83,259,198
german_shorthaired_142.jpg,500,375,dog,149,109,224,162
german_shorthaired_143.jpg,375,500,dog,88,61,228,204
german_shorthaired_144.jpg,354,500,dog,110,66,246,202
german_shorthaired_145.jpg,335,500,dog,61,81,217,197
german_shorthaired_146.jpg,375,500,dog,58,125,150,197
german_shorthaired_147.jpg,500,375,dog,1,20,386,321
german_shorthaired_148.jpg,500,306,dog,235,114,293,163
german_shorthaired_149.jpg,361,500,dog,135,111,228,184
german_shorthaired_15.jpg,500,333,dog,53,12,232,137
german_shorthaired_150.jpg,333,500,dog,149,177,215,255
german_shorthaired_151.jpg,500,333,dog,182,54,285,156
german_shorthaired_152.jpg,333,500,dog,73,154,287,303
german_shorthaired_153.jpg,333,500,dog,106,91,248,182
german_shorthaired_154.jpg,333,500,dog,1,21,320,328
german_shorthaired_155.jpg,500,294,dog,121,36,289,151
german_shorthaired_156.jpg,375,500,dog,19,99,213,238
german_shorthaired_157.jpg,333,500,dog,34,27,268,230
german_shorthaired_158.jpg,500,375,dog,130,108,373,268
german_shorthaired_159.jpg,500,375,dog,147,113,399,311
german_shorthaired_16.jpg,333,500,dog,99,98,226,199
german_shorthaired_160.jpg,500,375,dog,170,172,419,353
german_shorthaired_161.jpg,500,333,dog,96,75,235,203
german_shorthaired_162.jpg,500,341,dog,176,72,238,137
german_shorthaired_163.jpg,333,500,dog,41,136,173,249
german_shorthaired_164.jpg,499,500,dog,60,48,457,398
german_shorthaired_165.jpg,500,375,dog,299,79,476,200
german_shorthaired_166.jpg,500,333,dog,127,39,347,249
german_shorthaired_167.jpg,500,333,dog,150,43,415,240
german_shorthaired_168.jpg,500,375,dog,134,66,432,328
german_shorthaired_169.jpg,500,375,dog,171,81,369,263
german_shorthaired_17.jpg,333,500,dog,125,151,220,232
german_shorthaired_170.jpg,500,371,dog,142,102,348,305
german_shorthaired_171.jpg,478,500,dog,160,132,319,245
german_shorthaired_172.jpg,500,375,dog,167,66,242,124
german_shorthaired_173.jpg,500,375,dog,289,89,364,140
german_shorthaired_174.jpg,500,375,dog,113,22,401,266
german_shorthaired_175.jpg,500,417,dog,47,19,457,357
german_shorthaired_176.jpg,500,375,dog,132,56,308,272
german_shorthaired_177.jpg,500,333,dog,220,25,370,204
german_shorthaired_178.jpg,375,500,dog,158,140,279,219
german_shorthaired_179.jpg,500,375,dog,219,19,438,329
german_shorthaired_18.jpg,333,500,dog,120,54,267,147
german_shorthaired_180.jpg,375,500,dog,74,8,235,227
german_shorthaired_181.jpg,500,375,dog,163,1,464,344
german_shorthaired_182.jpg,375,500,dog,103,146,274,285
german_shorthaired_183.jpg,500,283,dog,288,49,463,217
german_shorthaired_184.jpg,500,371,dog,269,168,334,233
german_shorthaired_185.jpg,333,500,dog,57,204,224,308
german_shorthaired_186.jpg,375,500,dog,71,28,333,189
german_shorthaired_187.jpg,375,500,dog,181,43,296,154
german_shorthaired_188.jpg,500,375,dog,77,35,357,284
german_shorthaired_189.jpg,500,375,dog,62,35,313,226
german_shorthaired_190.jpg,500,375,dog,191,48,427,236
great_pyrenees_10.jpg,415,480,dog,183,239,285,323
great_pyrenees_100.jpg,500,375,dog,133,57,276,210
great_pyrenees_101.jpg,500,375,dog,167,28,367,215
great_pyrenees_102.jpg,500,375,dog,136,30,322,222
great_pyrenees_103.jpg,500,375,dog,180,109,312,241
great_pyrenees_104.jpg,500,396,dog,24,47,322,339
great_pyrenees_105.jpg,500,375,dog,140,100,295,247
great_pyrenees_106.jpg,391,500,dog,110,71,253,191
great_pyrenees_107.jpg,395,480,dog,13,13,152,157
great_pyrenees_108.jpg,500,475,dog,230,66,396,214
great_pyrenees_109.jpg,436,500,dog,33,63,179,180
great_pyrenees_11.jpg,383,480,dog,101,127,213,234
great_pyrenees_110.jpg,480,360,dog,76,21,183,139
great_pyrenees_111.jpg,500,334,dog,98,1,299,201
